frame,id,score,x,y,x2,y2
73,sports ball,1,213.63,86.93492,263.635,136.934925
74,sports ball,1,299.65067,133.44969,349.650675,183.449695
76,sports ball,1,301.4678,133.24269,351.46785,183.242695
77,sports ball,1,210.16919,89.0999,260.169195,139.09995
77,sports ball,1,302.37637,133.13919,352.376375,183.139195
78,sports ball,1,209.30399,89.64114,259.303995,139.641145
78,sports ball,1,428.2416,235.21347,478.24165,285.213475
79,sports ball,1,208.43878,90.18239,258.438785,140.182395
79,sports ball,1,427.26733,236.32448,477.267335,286.324485
80,sports ball,1,426.29306,237.43549,476.293065,287.435495
81,sports ball,1,425.3188,238.5465,475.31885,288.54655
82,sports ball,1,205.84317,91.80612,255.843175,141.806125
83,sports ball,1,423.37024,240.76851,473.370245,290.768515
84,sports ball,1,422.39597,241.87952,472.395975,291.879525
84,sports ball,1,204.11276,92.88861,254.112765,142.888615
85,sports ball,1,203.24756,93.429855,253.247565,143.4298555
85,sports ball,1,421.4217,242.99052,471.42175,292.990525
86,sports ball,1,202.38235,93.9711,252.382355,143.97115
86,sports ball,1,420.44742,244.10153,470.447425,294.101535
86,sports ball,1,310.5535,132.20769,360.55355,182.207695
87,sports ball,1,311.46207,132.10419,361.462075,182.104195
88,sports ball,1,418.49887,246.32355,468.498875,296.323555
89,sports ball,1,313.2792,131.89719,363.27925,181.897195
90,sports ball,1,314.18777,131.79369,364.187775,181.793695
90,sports ball,1,198.92154,96.13608,248.921545,146.136085
90,sports ball,1,416.55032,248.54556,466.550325,298.545565
91,sports ball,1,415.57605,249.65657,465.576055,299.656575
92,sports ball,1,197.19113,97.21857,247.191135,147.218575
92,sports ball,1,316.0049,131.58669,366.00495,181.586695
93,sports ball,1,413.6275,251.87859,463.62755,301.878595
93,sports ball,1,196.32593,97.75981,246.325935,147.759815
94,sports ball,1,195.46072,98.301056,245.460725,148.3010565
95,sports ball,1,318.73062,131.27618,368.730625,181.276185
96,sports ball,1,410.70468,255.21161,460.704685,305.211615
96,sports ball,1,193.73032,99.383545,243.730325,149.3835455
96,sports ball,1,319.6392,131.17268,369.63925,181.172685
97,sports ball,1,320.54776,131.06918,370.547765,181.069185
97,sports ball,1,192.86511,99.92479,242.865115,149.924795
98,sports ball,1,321.45633,130.96568,371.456335,180.965685
98,sports ball,1,408.75613,257.43365,458.756135,307.433655
99,sports ball,1,191.1347,101.00728,241.13475,151.007285
99,sports ball,1,322.3649,130.86218,372.36495,180.862185
