frame,id,score,x,y,x2,y2
13,sports ball,1,265.54224,54.46025,265.5422450,54.4602550
14,sports ball,1,245.13667,139.65971,245.1366750,139.6597150
14,sports ball,1,490.59512,164.10898,490.5951250,164.1089850
14,sports ball,1,264.67703,55.001495,264.6770350,55.00149550
15,sports ball,1,246.04523,139.55621,246.0452350,139.5562150
15,sports ball,1,489.62085,165.21999,489.6208550,165.2199950
15,sports ball,1,263.81183,55.54274,263.8118350,55.5427450
16,sports ball,1,246.95378,139.45271,246.9537850,139.4527150
16,sports ball,1,488.64658,166.331,488.6465850,166.33150
16,sports ball,1,262.94662,56.083984,262.9466250,56.08398450
17,sports ball,1,247.86234,139.34921,247.8623450,139.3492150
17,sports ball,1,487.6723,167.442,487.672350,167.44250
17,sports ball,1,262.08142,56.62523,262.0814250,56.6252350
18,sports ball,1,248.77089,139.24571,248.7708950,139.2457150
18,sports ball,1,486.69803,168.55301,486.6980350,168.5530150
18,sports ball,1,261.21622,57.166473,261.2162250,57.16647350
19,sports ball,1,249.67944,139.14221,249.6794450,139.1422150
19,sports ball,1,485.72375,169.66402,485.7237550,169.6640250
19,sports ball,1,260.351,57.707718,260.35150,57.70771850
20,sports ball,1,250.588,139.03871,250.58850,139.0387150
20,sports ball,1,484.74948,170.77502,484.7494850,170.7750250
20,sports ball,1,259.4858,58.248962,259.485850,58.24896250
21,sports ball,1,251.49655,138.93521,251.4965550,138.9352150
21,sports ball,1,483.7752,171.88603,483.775250,171.8860350
21,sports ball,1,258.6206,58.790207,258.620650,58.79020750
22,sports ball,1,252.4051,138.83171,252.405150,138.8317150
22,sports ball,1,482.80093,172.99704,482.8009350,172.9970450
22,sports ball,1,257.7554,59.33145,257.755450,59.3314550
23,sports ball,1,253.31366,138.72821,253.3136650,138.7282150
23,sports ball,1,481.82666,174.10805,481.8266650,174.1080550
23,sports ball,1,256.8902,59.872696,256.890250,59.87269650
24,sports ball,1,254.22221,138.62471,254.2222150,138.6247150
24,sports ball,1,480.8524,175.21906,480.852450,175.2190650
24,sports ball,1,256.025,60.41394,256.02550,60.4139450
25,sports ball,1,255.13077,138.52121,255.1307750,138.5212150
25,sports ball,1,479.8781,176.33006,479.878150,176.3300650
25,sports ball,1,255.15979,60.955185,255.1597950,60.95518550
26,sports ball,1,256.03934,138.41771,256.0393450,138.4177150
26,sports ball,1,478.90384,177.44107,478.9038450,177.4410750
26,sports ball,1,254.29459,61.49643,254.2945950,61.4964350
27,sports ball,1,256.9479,138.31421,256.947950,138.3142150
27,sports ball,1,477.92957,178.55208,477.9295750,178.5520850
27,sports ball,1,253.42938,62.037674,253.4293850,62.03767450
28,sports ball,1,257.85648,138.21071,257.8564850,138.2107150
28,sports ball,1,476.9553,179.66309,476.955350,179.6630950
28,sports ball,1,252.56418,62.57892,252.5641850,62.5789250
29,sports ball,1,258.76505,138.10721,258.7650550,138.1072150
29,sports ball,1,475.98102,180.7741,475.9810250,180.774150
29,sports ball,1,251.69897,63.120163,251.6989750,63.12016350
30,sports ball,1,259.6736,138.00371,259.673650,138.0037150
30,sports ball,1,475.00674,181.8851,475.0067450,181.885150
30,sports ball,1,250.83377,63.661407,250.8337750,63.66140750
31,sports ball,1,260.58218,137.9002,260.5821850,137.900250
31,sports ball,1,474.03247,182.99611,474.0324750,182.9961150
31,sports ball,1,249.96857,64.20265,249.9685750,64.2026550
32,sports ball,1,261.49075,137.7967,261.4907550,137.796750
32,sports ball,1,473.0582,184.10712,473.058250,184.1071250
32,sports ball,1,249.10336,64.7439,249.1033650,64.743950
33,sports ball,1,262.39932,137.6932,262.3993250,137.693250
33,sports ball,1,472.08392,185.21812,472.0839250,185.2181250
33,sports ball,1,248.23816,65.28514,248.2381650,65.2851450
34,sports ball,1,263.3079,137.5897,263.307950,137.589750
34,sports ball,1,471.10965,186.32913,471.1096550,186.3291350
34,sports ball,1,247.37296,65.826385,247.3729650,65.82638550
35,sports ball,1,264.21646,137.4862,264.2164650,137.486250
35,sports ball,1,470.13538,187.44014,470.1353850,187.4401450
35,sports ball,1,246.50775,66.36763,246.5077550,66.3676350
36,sports ball,1,265.12503,137.3827,265.1250350,137.382750
36,sports ball,1,469.1611,188.55115,469.161150,188.5511550
36,sports ball,1,245.64255,66.908875,245.6425550,66.90887550
37,sports ball,1,266.0336,137.2792,266.033650,137.279250
37,sports ball,1,468.18683,189.66216,468.1868350,189.6621650
37,sports ball,1,244.77734,67.45012,244.7773450,67.4501250
38,sports ball,1,266.94217,137.1757,266.9421750,137.175750
38,sports ball,1,467.21255,190.77316,467.2125550,190.7731650
38,sports ball,1,243.91214,67.99136,243.9121450,67.9913650
39,sports ball,1,267.85074,137.0722,267.8507450,137.072250
39,sports ball,1,466.23828,191.88417,466.2382850,191.8841750
39,sports ball,1,243.04694,68.53261,243.0469450,68.5326150
40,sports ball,1,268.7593,136.9687,268.759350,136.968750
40,sports ball,1,465.264,192.99518,465.26450,192.9951850
40,sports ball,1,242.18173,69.07385,242.1817350,69.0738550
41,sports ball,1,269.66788,136.8652,269.6678850,136.865250
41,sports ball,1,464.28973,194.10619,464.2897350,194.1061950
41,sports ball,1,241.31653,69.6151,241.3165350,69.615150
42,sports ball,1,270.57645,136.7617,270.5764550,136.761750
42,sports ball,1,463.31546,195.2172,463.3154650,195.217250
42,sports ball,1,240.45132,70.15634,240.4513250,70.1563450
43,sports ball,1,271.48502,136.6582,271.4850250,136.658250
43,sports ball,1,462.3412,196.3282,462.341250,196.328250
43,sports ball,1,239.58612,70.697586,239.5861250,70.69758650
44,sports ball,1,272.3936,136.5547,272.393650,136.554750
44,sports ball,1,461.3669,197.43921,461.366950,197.4392150
44,sports ball,1,238.72092,71.23883,238.7209250,71.2388350
45,sports ball,1,273.30215,136.4512,273.3021550,136.451250
45,sports ball,1,460.39264,198.55022,460.3926450,198.5502250
45,sports ball,1,237.85571,71.780075,237.8557150,71.78007550
46,sports ball,1,274.21072,136.3477,274.2107250,136.347750
46,sports ball,1,459.41837,199.66122,459.4183750,199.6612250
46,sports ball,1,236.99051,72.32132,236.9905150,72.3213250
47,sports ball,1,275.1193,136.2442,275.119350,136.244250
47,sports ball,1,458.4441,200.77223,458.444150,200.7722350
47,sports ball,1,236.1253,72.862564,236.125350,72.86256450
48,sports ball,1,276.02786,136.1407,276.0278650,136.140750
48,sports ball,1,457.46982,201.88324,457.4698250,201.8832450
48,sports ball,1,235.2601,73.40381,235.260150,73.4038150
49,sports ball,1,276.93643,136.0372,276.9364350,136.037250
49,sports ball,1,456.49554,202.99425,456.4955450,202.9942550
49,sports ball,1,234.3949,73.94505,234.394950,73.9450550
50,sports ball,1,277.845,135.9337,277.84550,135.933750
50,sports ball,1,455.52127,204.10526,455.5212750,204.1052650
50,sports ball,1,233.5297,74.4863,233.529750,74.486350
51,sports ball,1,278.75357,135.8302,278.7535750,135.830250
51,sports ball,1,454.547,205.21626,454.54750,205.2162650
51,sports ball,1,232.66449,75.02754,232.6644950,75.0275450
52,sports ball,1,279.66214,135.7267,279.6621450,135.726750
52,sports ball,1,453.57272,206.32727,453.5727250,206.3272750
52,sports ball,1,231.79929,75.56879,231.7992950,75.5687950
53,sports ball,1,280.5707,135.6232,280.570750,135.623250
53,sports ball,1,452.59845,207.43828,452.5984550,207.4382850
53,sports ball,1,230.93408,76.11003,230.9340850,76.1100350
54,sports ball,1,281.47928,135.5197,281.4792850,135.519750
54,sports ball,1,451.62418,208.54929,451.6241850,208.5492950
54,sports ball,1,230.06888,76.651276,230.0688850,76.65127650
55,sports ball,1,282.38785,135.4162,282.3878550,135.416250
55,sports ball,1,450.6499,209.6603,450.649950,209.660350
55,sports ball,1,229.20367,77.19252,229.2036750,77.1925250
56,sports ball,1,283.29642,135.3127,283.2964250,135.312750
56,sports ball,1,449.67563,210.7713,449.6756350,210.771350
56,sports ball,1,228.33847,77.733765,228.3384750,77.73376550
57,sports ball,1,284.205,135.2092,284.20550,135.209250
57,sports ball,1,448.70135,211.88231,448.7013550,211.8823150
57,sports ball,1,227.47327,78.27501,227.4732750,78.2750150
58,sports ball,1,285.11356,135.1057,285.1135650,135.105750
58,sports ball,1,447.72708,212.99332,447.7270850,212.9933250
58,sports ball,1,226.60806,78.81625,226.6080650,78.8162550
59,sports ball,1,286.02213,135.0022,286.0221350,135.002250
59,sports ball,1,446.7528,214.10432,446.752850,214.1043250
59,sports ball,1,225.74286,79.3575,225.7428650,79.357550
60,sports ball,1,286.9307,134.8987,286.930750,134.898750
60,sports ball,1,445.77853,215.21533,445.7785350,215.2153350
60,sports ball,1,224.87766,79.89874,224.8776650,79.8987450
61,sports ball,1,287.83926,134.7952,287.8392650,134.795250
61,sports ball,1,444.80426,216.32634,444.8042650,216.3263450
61,sports ball,1,224.01245,80.43999,224.0124550,80.4399950
62,sports ball,1,288.74783,134.6917,288.7478350,134.691750
62,sports ball,1,443.83,217.43735,443.8350,217.4373550
62,sports ball,1,223.14725,80.98123,223.1472550,80.9812350
63,sports ball,1,289.6564,134.5882,289.656450,134.588250
63,sports ball,1,442.8557,218.54836,442.855750,218.5483650
63,sports ball,1,222.28204,81.52248,222.2820450,81.5224850
64,sports ball,1,290.56497,134.4847,290.5649750,134.484750
64,sports ball,1,441.88144,219.65936,441.8814450,219.6593650
64,sports ball,1,221.41684,82.06372,221.4168450,82.0637250
65,sports ball,1,291.47354,134.3812,291.4735450,134.381250
65,sports ball,1,440.90717,220.77037,440.9071750,220.7703750
65,sports ball,1,220.55164,82.604965,220.5516450,82.60496550
66,sports ball,1,292.3821,134.2777,292.382150,134.277750
66,sports ball,1,439.9329,221.88138,439.932950,221.8813850
66,sports ball,1,219.68643,83.14621,219.6864350,83.1462150
67,sports ball,1,293.29068,134.1742,293.2906850,134.174250
67,sports ball,1,438.95862,222.99239,438.9586250,222.9923950
67,sports ball,1,218.82123,83.687454,218.8212350,83.68745450
68,sports ball,1,294.19925,134.0707,294.1992550,134.070750
68,sports ball,1,437.98434,224.1034,437.9843450,224.103450
68,sports ball,1,217.95602,84.2287,217.9560250,84.228750
69,sports ball,1,295.10782,133.9672,295.1078250,133.967250
69,sports ball,1,437.01007,225.2144,437.0100750,225.214450
69,sports ball,1,217.09082,84.76994,217.0908250,84.7699450
70,sports ball,1,296.0164,133.8637,296.016450,133.863750
70,sports ball,1,436.0358,226.32541,436.035850,226.3254150
70,sports ball,1,216.22562,85.31119,216.2256250,85.3111950
71,sports ball,1,296.92496,133.7602,296.9249650,133.760250
71,sports ball,1,435.06152,227.43642,435.0615250,227.4364250
71,sports ball,1,215.36041,85.85243,215.3604150,85.8524350
72,sports ball,1,297.83353,133.6567,297.8335350,133.656750
72,sports ball,1,434.08725,228.54742,434.0872550,228.5474250
72,sports ball,1,214.49521,86.39368,214.4952150,86.3936850
73,sports ball,1,298.7421,133.55319,298.742150,133.5531950
73,sports ball,1,433.11298,229.65843,433.1129850,229.6584350
73,sports ball,1,213.63,86.93492,213.6350,86.9349250
74,sports ball,1,299.65067,133.44969,299.6506750,133.4496950
74,sports ball,1,432.1387,230.76944,432.138750,230.7694450
74,sports ball,1,212.7648,87.476166,212.764850,87.47616650
75,sports ball,1,300.55923,133.34619,300.5592350,133.3461950
75,sports ball,1,431.16443,231.88045,431.1644350,231.8804550
75,sports ball,1,211.8996,88.01741,211.899650,88.0174150
76,sports ball,1,301.4678,133.24269,301.467850,133.2426950
76,sports ball,1,430.19016,232.99146,430.1901650,232.9914650
76,sports ball,1,211.0344,88.558655,211.034450,88.55865550
77,sports ball,1,302.37637,133.13919,302.3763750,133.1391950
77,sports ball,1,429.21588,234.10246,429.2158850,234.1024650
77,sports ball,1,210.16919,89.0999,210.1691950,89.099950
78,sports ball,1,303.28494,133.03569,303.2849450,133.0356950
78,sports ball,1,428.2416,235.21347,428.241650,235.2134750
78,sports ball,1,209.30399,89.64114,209.3039950,89.6411450
79,sports ball,1,304.1935,132.93219,304.193550,132.9321950
79,sports ball,1,427.26733,236.32448,427.2673350,236.3244850
79,sports ball,1,208.43878,90.18239,208.4387850,90.1823950
80,sports ball,1,305.10208,132.82869,305.1020850,132.8286950
80,sports ball,1,426.29306,237.43549,426.2930650,237.4354950
80,sports ball,1,207.57358,90.72363,207.5735850,90.7236350
81,sports ball,1,306.01065,132.72519,306.0106550,132.7251950
81,sports ball,1,425.3188,238.5465,425.318850,238.546550
81,sports ball,1,206.70837,91.26488,206.7083750,91.2648850
82,sports ball,1,306.91922,132.62169,306.9192250,132.6216950
82,sports ball,1,424.3445,239.6575,424.344550,239.657550
82,sports ball,1,205.84317,91.80612,205.8431750,91.8061250
83,sports ball,1,307.8278,132.51819,307.827850,132.5181950
83,sports ball,1,423.37024,240.76851,423.3702450,240.7685150
83,sports ball,1,204.97797,92.34737,204.9779750,92.3473750
84,sports ball,1,308.73636,132.41469,308.7363650,132.4146950
84,sports ball,1,422.39597,241.87952,422.3959750,241.8795250
84,sports ball,1,204.11276,92.88861,204.1127650,92.8886150
85,sports ball,1,309.64493,132.31119,309.6449350,132.3111950
85,sports ball,1,421.4217,242.99052,421.421750,242.9905250
85,sports ball,1,203.24756,93.429855,203.2475650,93.42985550
86,sports ball,1,310.5535,132.20769,310.553550,132.2076950
86,sports ball,1,420.44742,244.10153,420.4474250,244.1015350
86,sports ball,1,202.38235,93.9711,202.3823550,93.971150
87,sports ball,1,311.46207,132.10419,311.4620750,132.1041950
87,sports ball,1,419.47314,245.21254,419.4731450,245.2125450
87,sports ball,1,201.51715,94.512344,201.5171550,94.51234450
88,sports ball,1,312.37064,132.00069,312.3706450,132.0006950
88,sports ball,1,418.49887,246.32355,418.4988750,246.3235550
88,sports ball,1,200.65195,95.05359,200.6519550,95.0535950
89,sports ball,1,313.2792,131.89719,313.279250,131.8971950
89,sports ball,1,417.5246,247.43456,417.524650,247.4345650
89,sports ball,1,199.78674,95.59483,199.7867450,95.5948350
90,sports ball,1,314.18777,131.79369,314.1877750,131.7936950
90,sports ball,1,416.55032,248.54556,416.5503250,248.5455650
90,sports ball,1,198.92154,96.13608,198.9215450,96.1360850
91,sports ball,1,315.09634,131.69019,315.0963450,131.6901950
91,sports ball,1,415.57605,249.65657,415.5760550,249.6565750
91,sports ball,1,198.05634,96.67732,198.0563450,96.6773250
92,sports ball,1,316.0049,131.58669,316.004950,131.5866950
92,sports ball,1,414.60178,250.76758,414.6017850,250.7675850
92,sports ball,1,197.19113,97.21857,197.1911350,97.2185750
93,sports ball,1,316.91348,131.48318,316.9134850,131.4831850
93,sports ball,1,413.6275,251.87859,413.627550,251.8785950
93,sports ball,1,196.32593,97.75981,196.3259350,97.7598150
94,sports ball,1,317.82205,131.37968,317.8220550,131.3796850
94,sports ball,1,412.65323,252.9896,412.6532350,252.989650
94,sports ball,1,195.46072,98.301056,195.4607250,98.30105650
95,sports ball,1,318.73062,131.27618,318.7306250,131.2761850
95,sports ball,1,411.67896,254.1006,411.6789650,254.100650
95,sports ball,1,194.59552,98.8423,194.5955250,98.842350
96,sports ball,1,319.6392,131.17268,319.639250,131.1726850
96,sports ball,1,410.70468,255.21161,410.7046850,255.2116150
96,sports ball,1,193.73032,99.383545,193.7303250,99.38354550
97,sports ball,1,320.54776,131.06918,320.5477650,131.0691850
97,sports ball,1,409.7304,256.32263,409.730450,256.3226350
97,sports ball,1,192.86511,99.92479,192.8651150,99.9247950
98,sports ball,1,321.45633,130.96568,321.4563350,130.9656850
98,sports ball,1,408.75613,257.43365,408.7561350,257.4336550
98,sports ball,1,191.99991,100.466034,191.9999150,100.46603450
99,sports ball,1,322.3649,130.86218,322.364950,130.8621850
99,sports ball,1,407.78186,258.54468,407.7818650,258.5446850
99,sports ball,1,191.1347,101.00728,191.134750,101.0072850
100,sports ball,1,323.27347,130.75868,323.2734750,130.7586850
100,sports ball,1,406.8076,259.6557,406.807650,259.655750
100,sports ball,1,190.2695,101.54852,190.269550,101.5485250
101,sports ball,1,324.18204,130.65518,324.1820450,130.6551850
101,sports ball,1,405.8333,260.76672,405.833350,260.7667250
101,sports ball,1,189.4043,102.08977,189.404350,102.0897750
102,sports ball,1,325.0906,130.55168,325.090650,130.5516850
102,sports ball,1,404.85904,261.87775,404.8590450,261.8777550
102,sports ball,1,188.5391,102.63101,188.539150,102.6310150
103,sports ball,1,325.99918,130.44818,325.9991850,130.4481850
103,sports ball,1,403.88477,262.98877,403.8847750,262.9887750
103,sports ball,1,187.67389,103.17226,187.6738950,103.1722650
104,sports ball,1,326.90775,130.34468,326.9077550,130.3446850
104,sports ball,1,402.9105,264.0998,402.910550,264.099850
104,sports ball,1,186.80869,103.7135,186.8086950,103.713550
105,sports ball,1,327.8163,130.24118,327.816350,130.2411850
105,sports ball,1,401.93622,265.21082,401.9362250,265.2108250
105,sports ball,1,185.94348,104.254745,185.9434850,104.25474550
106,sports ball,1,328.72488,130.13768,328.7248850,130.1376850
106,sports ball,1,400.96194,266.32184,400.9619450,266.3218450
106,sports ball,1,185.07828,104.79599,185.0782850,104.7959950
107,sports ball,1,329.63345,130.03418,329.6334550,130.0341850
107,sports ball,1,399.98767,267.43286,399.9876750,267.4328650
107,sports ball,1,184.21307,105.337234,184.2130750,105.33723450
108,sports ball,1,330.54202,129.93068,330.5420250,129.9306850
108,sports ball,1,399.0134,268.54388,399.013450,268.5438850
108,sports ball,1,183.34787,105.87848,183.3478750,105.8784850
109,sports ball,1,331.4506,129.82718,331.450650,129.8271850
109,sports ball,1,398.03912,269.6549,398.0391250,269.654950
109,sports ball,1,182.48267,106.41972,182.4826750,106.4197250
110,sports ball,1,332.35916,129.72368,332.3591650,129.7236850
110,sports ball,1,397.06485,270.76593,397.0648550,270.7659350
110,sports ball,1,181.61746,106.96097,181.6174650,106.9609750
111,sports ball,1,333.26773,129.62018,333.2677350,129.6201850
111,sports ball,1,396.09058,271.87695,396.0905850,271.8769550
111,sports ball,1,180.75226,107.50221,180.7522650,107.5022150
112,sports ball,1,334.1763,129.51668,334.176350,129.5166850
112,sports ball,1,395.1163,272.98798,395.116350,272.9879850
112,sports ball,1,179.88705,108.04346,179.8870550,108.0434650
113,sports ball,1,335.08487,129.41318,335.0848750,129.4131850
113,sports ball,1,394.14203,274.099,394.1420350,274.09950
113,sports ball,1,179.02185,108.5847,179.0218550,108.584750
114,sports ball,1,335.99344,129.30968,335.9934450,129.3096850
114,sports ball,1,393.16776,275.21002,393.1677650,275.2100250
114,sports ball,1,178.15665,109.125946,178.1566550,109.12594650
115,sports ball,1,336.902,129.20618,336.90250,129.2061850
115,sports ball,1,392.19348,276.32104,392.1934850,276.3210450
115,sports ball,1,177.29144,109.66719,177.2914450,109.6671950
116,sports ball,1,337.81058,129.10268,337.8105850,129.1026850
116,sports ball,1,391.2192,277.43207,391.219250,277.4320750
116,sports ball,1,176.42624,110.208435,176.4262450,110.20843550
117,sports ball,1,338.71915,128.99918,338.7191550,128.9991850
117,sports ball,1,390.24493,278.5431,390.2449350,278.543150
117,sports ball,1,175.56104,110.74968,175.5610450,110.7496850
118,sports ball,1,339.62772,128.89568,339.6277250,128.8956850
118,sports ball,1,389.27066,279.6541,389.2706650,279.654150
118,sports ball,1,174.69583,111.290924,174.6958350,111.29092450
119,sports ball,1,340.5363,128.79218,340.536350,128.7921850
119,sports ball,1,388.2964,280.76514,388.296450,280.7651450
119,sports ball,1,173.83063,111.83217,173.8306350,111.8321750
120,sports ball,1,341.44485,128.68867,341.4448550,128.6886750
120,sports ball,1,387.3221,281.87616,387.322150,281.8761650
120,sports ball,1,172.96542,112.37341,172.9654250,112.3734150
